,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
132,48896,2019-03-06T00:00:00.000Z,109,4,False,2018,Final,     ,111,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
133,48920,2019-03-10T00:00:00.000Z,93,4,False,2018,Final,     ,94,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
134,48902,2019-03-08T00:00:00.000Z,104,4,False,2018,Final,     ,112,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
135,48909,2019-03-09T00:00:00.000Z,94,4,False,2018,Final,     ,102,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
136,48929,2019-03-11T00:00:00.000Z,140,4,False,2018,Final,     ,115,13,LAC,LA,West,Pacific,LA Clippers,Clippers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
137,48940,2019-03-13T00:00:00.000Z,132,4,False,2018,Final,     ,111,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
138,48922,2019-03-10T00:00:00.000Z,121,4,False,2018,Final,     ,114,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
139,48926,2019-03-11T00:00:00.000Z,103,4,False,2018,Final,     ,75,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
140,48930,2019-03-12T00:00:00.000Z,103,4,False,2018,Final,     ,98,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
141,48933,2019-03-12T00:00:00.000Z,113,4,False,2018,Final,     ,130,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
142,48934,2019-03-12T00:00:00.000Z,105,4,False,2018,Final,     ,112,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
143,48942,2019-03-13T00:00:00.000Z,97,4,False,2018,Final,     ,114,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
144,48945,2019-03-14T00:00:00.000Z,126,4,False,2018,Final,     ,120,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
145,48944,2019-03-14T00:00:00.000Z,120,4,False,2018,Final,     ,91,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
146,48955,2019-03-15T00:00:00.000Z,109,4,False,2018,Final,     ,83,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
147,48951,2019-03-15T00:00:00.000Z,110,4,False,2018,Final,     ,116,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
148,48958,2019-03-16T00:00:00.000Z,136,5,False,2018,Final,     ,138,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
149,48960,2019-03-16T00:00:00.000Z,88,4,False,2018,Final,     ,110,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
150,48952,2019-03-15T00:00:00.000Z,98,4,False,2018,Final,     ,113,16,MIA,Miami,East,Southeast,Miami Heat,Heat,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
151,48961,2019-03-16T00:00:00.000Z,108,4,False,2018,Final,     ,103,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
152,48965,2019-03-17T00:00:00.000Z,124,4,False,2018,Final,     ,123,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
153,48967,2019-03-17T00:00:00.000Z,125,4,False,2018,Final,     ,130,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
154,48973,2019-03-18T00:00:00.000Z,126,4,False,2018,Final,     ,119,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
155,48990,2019-03-20T00:00:00.000Z,118,4,False,2018,Final,     ,115,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
156,48980,2019-03-18T00:00:00.000Z,101,4,False,2018,Final,     ,116,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
157,48975,2019-03-18T00:00:00.000Z,105,4,False,2018,Final,     ,114,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
158,48981,2019-03-18T00:00:00.000Z,106,4,False,2018,Final,     ,98,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
159,48982,2019-03-19T00:00:00.000Z,105,4,False,2018,Final,     ,121,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
160,48983,2019-03-19T00:00:00.000Z,115,4,False,2018,Final,     ,101,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
161,48986,2019-03-19T00:00:00.000Z,115,4,False,2018,Final,     ,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
162,48992,2019-03-20T00:00:00.000Z,126,5,False,2018,Final,     ,120,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
163,48993,2019-03-20T00:00:00.000Z,126,5,False,2018,Final,     ,125,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
164,48998,2019-03-21T00:00:00.000Z,108,4,False,2018,Final,     ,113,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
165,49020,2019-03-24T00:00:00.000Z,124,4,False,2018,Final,     ,88,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
166,49005,2019-03-22T00:00:00.000Z,93,4,False,2018,Final,     ,111,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
167,49009,2019-03-22T00:00:00.000Z,106,4,False,2018,Final,     ,111,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
168,49027,2019-03-25T00:00:00.000Z,115,4,False,2018,Final,     ,103,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
169,49014,2019-03-23T00:00:00.000Z,99,4,False,2018,Final,     ,112,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
170,49015,2019-03-23T00:00:00.000Z,91,4,False,2018,Final,     ,126,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
171,49018,2019-03-24T00:00:00.000Z,113,4,False,2018,Final,     ,124,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,13,LAC,LA,West,Pacific,LA Clippers,Clippers
172,49031,2019-03-26T00:00:00.000Z,106,4,False,2018,Final,     ,116,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
173,49042,2019-03-27T00:00:00.000Z,115,4,False,2018,Final,     ,100,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
174,49037,2019-03-26T00:00:00.000Z,121,4,False,2018,Final,     ,125,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
175,49057,2019-03-29T00:00:00.000Z,128,4,False,2018,Final,     ,124,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
176,49047,2019-03-28T00:00:00.000Z,105,4,False,2018,Final,     ,99,16,MIA,Miami,East,Southeast,Miami Heat,Heat,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
177,49061,2019-03-30T00:00:00.000Z,119,4,False,2018,Final,     ,108,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
178,49074,2019-03-31T00:00:00.000Z,113,4,False,2018,Final,     ,96,13,LAC,LA,West,Pacific,LA Clippers,Clippers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
179,49078,2019-04-01T00:00:00.000Z,113,4,False,2018,Final,     ,105,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
180,49139,2019-04-09T00:00:00.000Z,120,4,False,2018,Final,     ,109,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
181,49092,2019-04-03T00:00:00.000Z,105,4,False,2018,Final,     ,115,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
182,49109,2019-04-05T00:00:00.000Z,123,4,False,2018,Final,     ,110,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
183,49123,2019-04-07T00:00:00.000Z,127,5,False,2018,Final,     ,129,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
184,49150,2019-04-10T00:00:00.000Z,105,4,False,2018,Final,     ,94,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
185,48812,2019-02-23T00:00:00.000Z,116,4,False,2018,Final,     ,119,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
186,48821,2019-02-25T00:00:00.000Z,110,4,False,2018,Final,     ,123,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
187,48808,2019-02-23T00:00:00.000Z,115,4,False,2018,Final,     ,130,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
188,48817,2019-02-24T00:00:00.000Z,123,4,False,2018,Final,     ,96,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
189,48818,2019-02-24T00:00:00.000Z,130,4,False,2018,Final,     ,118,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
190,48822,2019-02-25T00:00:00.000Z,113,4,False,2018,Final,     ,109,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
191,48826,2019-02-25T00:00:00.000Z,119,4,False,2018,Final,     ,111,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
192,48854,2019-03-01T00:00:00.000Z,107,4,False,2018,Final,     ,96,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
193,48832,2019-02-26T00:00:00.000Z,118,4,False,2018,Final,     ,95,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
194,48840,2019-02-27T00:00:00.000Z,105,4,False,2018,Final,     ,93,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
195,48852,2019-03-01T00:00:00.000Z,112,4,False,2018,Final,     ,123,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
196,48847,2019-02-28T00:00:00.000Z,118,4,False,2018,Final,     ,125,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
197,48841,2019-02-27T00:00:00.000Z,110,4,False,2018,Final,     ,101,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
198,48836,2019-02-27T00:00:00.000Z,92,4,False,2018,Final,     ,97,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
199,48848,2019-02-28T00:00:00.000Z,121,4,False,2018,Final,     ,118,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
200,48867,2019-03-03T00:00:00.000Z,104,4,False,2018,Final,     ,115,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
201,48871,2019-03-03T00:00:00.000Z,107,4,False,2018,Final,     ,93,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
202,48878,2019-03-04T00:00:00.000Z,114,4,False,2018,Final,     ,105,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
203,48861,2019-03-02T00:00:00.000Z,117,4,False,2018,Final,     ,120,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
204,48863,2019-03-02T00:00:00.000Z,116,4,False,2018,Final,     ,102,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
205,48865,2019-03-02T00:00:00.000Z,118,4,False,2018,Final,     ,109,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
206,48874,2019-03-03T00:00:00.000Z,99,4,False,2018,Final,     ,95,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
207,48876,2019-03-04T00:00:00.000Z,114,4,False,2018,Final,     ,113,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
208,48885,2019-03-05T00:00:00.000Z,120,4,False,2018,Final,     ,111,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
209,48886,2019-03-05T00:00:00.000Z,131,4,False,2018,Final,     ,120,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
210,48928,2019-03-11T00:00:00.000Z,89,4,False,2018,Final,     ,98,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
211,48894,2019-03-06T00:00:00.000Z,104,4,False,2018,Final,     ,114,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
212,48904,2019-03-08T00:00:00.000Z,107,4,False,2018,Final,     ,91,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
213,48912,2019-03-09T00:00:00.000Z,107,4,False,2018,Final,     ,120,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
214,48916,2019-03-10T00:00:00.000Z,104,4,False,2018,Final,     ,125,16,MIA,Miami,East,Southeast,Miami Heat,Heat,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
215,48918,2019-03-10T00:00:00.000Z,128,4,False,2018,Final,     ,116,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
216,48948,2019-03-14T00:00:00.000Z,100,4,False,2018,Final,     ,99,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
217,48931,2019-03-12T00:00:00.000Z,106,4,False,2018,Final,     ,99,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
218,48936,2019-03-12T00:00:00.000Z,104,4,False,2018,Final,     ,125,13,LAC,LA,West,Pacific,LA Clippers,Clippers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
219,48941,2019-03-13T00:00:00.000Z,104,4,False,2018,Final,     ,106,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
220,48939,2019-03-13T00:00:00.000Z,108,4,False,2018,Final,     ,96,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
221,48943,2019-03-14T00:00:00.000Z,108,4,False,2018,Final,     ,106,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
222,48964,2019-03-16T00:00:00.000Z,114,4,False,2018,Final,     ,98,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
223,48949,2019-03-15T00:00:00.000Z,111,4,False,2018,Final,     ,97,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
224,48954,2019-03-15T00:00:00.000Z,110,4,False,2018,Final,     ,122,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
225,48956,2019-03-15T00:00:00.000Z,128,4,False,2018,Final,     ,121,13,LAC,LA,West,Pacific,LA Clippers,Clippers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
226,48984,2019-03-19T00:00:00.000Z,107,4,False,2018,Final,     ,117,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
227,48957,2019-03-16T00:00:00.000Z,135,4,False,2018,Final,     ,128,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
228,48978,2019-03-18T00:00:00.000Z,111,4,False,2018,Final,     ,105,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
229,48968,2019-03-17T00:00:00.000Z,110,4,False,2018,Final,     ,107,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
230,48972,2019-03-17T00:00:00.000Z,119,4,False,2018,Final,     ,116,13,LAC,LA,West,Pacific,LA Clippers,Clippers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
231,49008,2019-03-22T00:00:00.000Z,116,4,False,2018,Final,     ,87,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
232,48979,2019-03-18T00:00:00.000Z,125,5,False,2018,Final,     ,129,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
233,48991,2019-03-20T00:00:00.000Z,116,4,False,2018,Final,     ,137,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
234,48997,2019-03-21T00:00:00.000Z,113,4,False,2018,Final,     ,106,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
235,48999,2019-03-21T00:00:00.000Z,117,4,False,2018,Final,     ,114,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
236,49010,2019-03-23T00:00:00.000Z,124,4,False,2018,Final,     ,117,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
237,49003,2019-03-22T00:00:00.000Z,123,5,False,2018,Final,     ,119,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
238,49028,2019-03-25T00:00:00.000Z,125,4,False,2018,Final,     ,92,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
239,49017,2019-03-23T00:00:00.000Z,112,4,False,2018,Final,     ,103,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
240,49019,2019-03-24T00:00:00.000Z,127,4,False,2018,Final,     ,105,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
241,49024,2019-03-24T00:00:00.000Z,121,4,False,2018,Final,     ,114,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
242,49048,2019-03-28T00:00:00.000Z,92,4,False,2018,Final,     ,117,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
243,49025,2019-03-24T00:00:00.000Z,111,4,False,2018,Final,     ,106,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
244,49040,2019-03-27T00:00:00.000Z,107,4,False,2018,Final,     ,99,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
245,49032,2019-03-26T00:00:00.000Z,99,4,False,2018,Final,     ,104,16,MIA,Miami,East,Southeast,Miami Heat,Heat,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
246,49050,2019-03-28T00:00:00.000Z,128,4,False,2018,Final,     ,118,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,13,LAC,LA,West,Pacific,LA Clippers,Clippers
247,49081,2019-04-01T00:00:00.000Z,122,4,False,2018,Final,     ,102,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
248,49036,2019-03-26T00:00:00.000Z,120,4,False,2018,Final,     ,130,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
249,49035,2019-03-26T00:00:00.000Z,111,4,False,2018,Final,     ,122,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,13,LAC,LA,West,Pacific,LA Clippers,Clippers
250,49053,2019-03-29T00:00:00.000Z,114,4,False,2018,Final,     ,112,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
251,49067,2019-03-30T00:00:00.000Z,115,4,False,2018,Final,     ,120,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
252,49065,2019-03-30T00:00:00.000Z,101,4,False,2018,Final,     ,124,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
253,49068,2019-03-31T00:00:00.000Z,136,5,False,2018,Final,     ,135,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
